fov,sep,width,vel,dps,foot,,,,,,,,
4.7,1174,2259.499,140,60,93.0497,,,,,,,,
4.7,1176,2255.335,140,60,93.2407,,,,,,,,
4.7,1178,2251.156,140,60,93.4321,,,,,,,,
4.7,1180,2246.962,140,60,93.6238,,,,,,,,
4.7,1182,2242.754,140,60,93.8159,,,,,,,,
4.7,1184,2238.53,140,60,94.0083,,,,,,,,
4.7,1186,2234.291,140,60,94.2011,,,,,,,,
4.7,1188,2230.037,140,60,94.3942,,,,,,,,
4.7,1190,2225.767,140,60,94.5877,,,,,,,,
4.7,1192,2221.482,140,60,94.7816,,,,,,,,
4.7,1194,2217.182,140,60,94.9758,,,,,,,,
4.7,1196,2212.866,140,60,95.1704,,,,,,,,
4.7,1198,2208.534,140,60,95.3653,,,,,,,,
4.7,1200,2204.187,140,60,95.5606,,,,,,,,
4.7,1202,2199.824,140,60,95.7563,,,,,,,,
4.7,1204,2195.444,140,60,95.9523,,,,,,,,
4.7,1206,2191.049,140,60,96.1487,,,,,,,,
4.7,1208,2186.638,140,60,96.3454,,,,,,,,
4.7,1210,2182.21,140,60,96.5425,,,,,,,,
4.7,1212,2177.766,140,60,96.7399,,,,,,,,
4.7,1214,2173.305,140,60,96.9377,,,,,,,,
4.7,1216,2168.828,140,60,97.1359,,,,,,,,
4.7,1218,2164.335,140,60,97.3344,,,,,,,,
4.7,1220,2159.824,140,60,97.5333,,,,,,,,
4.7,1222,2155.297,140,60,97.7326,,,,,,,,
4.7,1224,2150.752,140,60,97.9322,,,,,,,,
4.7,1226,2146.191,140,60,98.1322,,,,,,,,
4.7,1228,2141.612,140,60,98.3325,,,,,,,,
4.7,1230,2137.017,140,60,98.5332,,,,,,,,
4.7,1232,2132.403,140,60,98.7342,,,,,,,,
4.7,1234,2127.773,140,60,98.9357,,,,,,,,
4.7,1236,2123.124,140,60,99.1374,,,,,,,,
4.7,1238,2118.458,140,60,99.3396,,,,,,,,
4.7,1240,2113.774,140,60,99.5421,,,,,,,,
4.7,1242,2109.072,140,60,99.7449,,,,,,,,
4.7,1244,2104.352,140,60,99.9482,,,,,,,,
4.7,1246,2099.613,140,60,100.1518,,,,,,,,
4.7,1248,2094.857,140,60,100.3557,,,,,,,,
4.7,1250,2090.081,140,60,100.56,,,,,,,,
4.7,1252,2085.287,140,60,100.7647,,,,,,,,
4.7,1254,2080.475,140,60,100.9697,,,,,,,,
4.7,1256,2075.643,140,60,101.1751,,,,,,,,
4.7,1258,2070.793,140,60,101.3809,,,,,,,,
4.7,1260,2065.923,140,60,101.5871,,,,,,,,
4.7,1262,2061.035,140,60,101.7936,,,,,,,,
4.7,1264,2056.126,140,60,102.0004,,,,,,,,
4.7,1266,2051.199,140,60,102.2076,,,,,,,,
4.7,1268,2046.251,140,60,102.4152,,,,,,,,
4.7,1270,2041.284,140,60,102.6232,,,,,,,,
4.7,1272,2036.297,140,60,102.8315,,,,,,,,
4.7,1274,2031.289,140,60,103.0402,,,,,,,,
4.7,1276,2026.262,140,60,103.2493,,,,,,,,
4.7,1278,2021.213,140,60,103.4587,,,,,,,,
4.7,1280,2016.145,140,60,103.6685,,,,,,,,
4.7,1282,2011.055,140,60,103.8786,,,,,,,,
4.7,1284,2005.945,140,60,104.0892,,,,,,,,
4.7,1286,2000.814,140,60,104.3001,,,,,,,,
4.7,1288,1995.661,140,60,104.5113,,,,,,,,
4.7,1290,1990.487,140,60,104.723,,,,,,,,
4.7,1292,1985.292,140,60,104.935,,,,,,,,
4.7,1294,1980.075,140,60,105.1473,,,,,,,,
4.7,1296,1974.836,140,60,105.3601,,,,,,,,
4.7,1298,1969.575,140,60,105.5732,,,,,,,,
4.7,1300,1964.291,140,60,105.7866,,,,,,,,
4.7,1302,1958.985,140,60,106.0005,,,,,,,,
4.7,1304,1953.657,140,60,106.2147,,,,,,,,
4.7,1306,1948.306,140,60,106.4293,,,,,,,,
4.7,1308,1942.932,140,60,106.6442,,,,,,,,
4.7,1310,1937.534,140,60,106.8596,,,,,,,,
4.7,1312,1932.114,140,60,107.0753,,,,,,,,
4.7,1314,1926.67,140,60,107.2913,,,,,,,,
4.7,1316,1921.202,140,60,107.5078,,,,,,,,
4.7,1318,1915.71,140,60,107.7246,,,,,,,,
4.7,1320,1910.194,140,60,107.9418,,,,,,,,
4.7,1322,1904.653,140,60,108.1593,,,,,,,,
4.7,1324,1899.088,140,60,108.3773,,,,,,,,
4.7,1326,1893.498,140,60,108.5956,,,,,,,,
4.7,1328,1887.883,140,60,108.8143,,,,,,,,
4.7,1330,1882.243,140,60,109.0333,,,,,,,,
4.7,1332,1876.578,140,60,109.2528,,,,,,,,
4.7,1334,1870.886,140,60,109.4726,,,,,,,,
4.7,1336,1865.169,140,60,109.6928,,,,,,,,
4.7,1338,1859.426,140,60,109.9133,,,,,,,,
4.7,1340,1853.656,140,60,110.1343,,,,,,,,
4.7,1342,1847.859,140,60,110.3556,,,,,,,,
4.7,1344,1842.036,140,60,110.5773,,,,,,,,
4.7,1346,1836.185,140,60,110.7993,,,,,,,,
4.7,1348,1830.307,140,60,111.0218,,,,,,,,
4.7,1350,1824.401,140,60,111.2446,,,,,,,,
4.7,1352,1818.467,140,60,111.4678,,,,,,,,
4.7,1354,1812.505,140,60,111.6914,,,,,,,,
4.7,1356,1806.515,140,60,111.9154,,,,,,,,
4.7,1358,1800.495,140,60,112.1397,,,,,,,,
4.7,1360,1794.447,140,60,112.3645,,,,,,,,
4.7,1362,1788.369,140,60,112.5896,,,,,,,,
4.7,1364,1782.261,140,60,112.8151,,,,,,,,
4.7,1366,1776.124,140,60,113.0409,,,,,,,,
4.7,1368,1769.956,140,60,113.2672,,,,,,,,
4.7,1370,1763.757,140,60,113.4938,,,,,,,,
4.7,1372,1757.528,140,60,113.7209,,,,,,,,
4.7,1374,1751.267,140,60,113.9483,,,,,,,,
4.7,1376,1744.974,140,60,114.1761,,,,,,,,
4.7,1378,1738.65,140,60,114.4043,,,,,,,,
4.7,1380,1732.293,140,60,114.6328,,,,,,,,
4.7,1382,1725.904,140,60,114.8618,,,,,,,,
4.7,1384,1719.481,140,60,115.0911,,,,,,,,
4.7,1386,1713.025,140,60,115.3209,,,,,,,,
4.7,1388,1706.536,140,60,115.551,,,,,,,,
4.7,1390,1700.012,140,60,115.7815,,,,,,,,
4.7,1392,1693.453,140,60,116.0124,,,,,,,,
4.7,1394,1686.86,140,60,116.2437,,,,,,,,
4.7,1396,1680.231,140,60,116.4754,,,,,,,,
4.7,1398,1673.566,140,60,116.7075,,,,,,,,
4.7,1400,1666.865,140,60,116.94,,,,,,,,
4.7,1402,1660.128,140,60,117.1728,,,,,,,,
4.7,1404,1653.353,140,60,117.4061,,,,,,,,
4.7,1406,1646.541,140,60,117.6397,,,,,,,,
4.7,1408,1639.69,140,60,117.8738,,,,,,,,
4.7,1410,1632.801,140,60,118.1082,,,,,,,,
4.7,1412,1625.873,140,60,118.3431,,,,,,,,
4.7,1414,1618.906,140,60,118.5783,,,,,,,,
4.7,1416,1611.898,140,60,118.814,,,,,,,,
4.7,1418,1604.85,140,60,119.05,,,,,,,,
4.7,1420,1597.761,140,60,119.2864,,,,,,,,
4.7,1422,1590.63,140,60,119.5233,,,,,,,,
4.7,1424,1583.457,140,60,119.7605,,,,,,,,
4.7,1426,1576.241,140,60,119.9982,,,,,,,,
4.7,1428,1568.982,140,60,120.2363,,,,,,,,
4.7,1430,1561.679,140,60,120.4747,,,,,,,,
4.7,1432,1554.331,140,60,120.7136,,,,,,,,
4.7,1434,1546.938,140,60,120.9529,,,,,,,,
4.7,1436,1539.499,140,60,121.1925,,,,,,,,
4.7,1438,1532.013,140,60,121.4326,,,,,,,,
4.7,1440,1524.48,140,60,121.6732,,,,,,,,
4.7,1442,1516.899,140,60,121.9141,,,,,,,,
4.7,1444,1509.27,140,60,122.1554,,,,,,,,
4.7,1446,1501.591,140,60,122.3971,,,,,,,,
4.7,1448,1493.862,140,60,122.6393,,,,,,,,
4.7,1450,1486.082,140,60,122.8819,,,,,,,,
4.7,1452,1478.25,140,60,123.1249,,,,,,,,
4.7,1454,1470.366,140,60,123.3683,,,,,,,,
4.7,1456,1462.428,140,60,123.6121,,,,,,,,
4.7,1458,1454.436,140,60,123.8564,,,,,,,,
4.7,1460,1446.389,140,60,124.1011,,,,,,,,
4.7,1462,1438.285,140,60,124.3462,,,,,,,,
4.7,1464,1430.124,140,60,124.5917,,,,,,,,
4.7,1466,1421.906,140,60,124.8377,,,,,,,,
4.7,1468,1413.628,140,60,125.0841,,,,,,,,
4.7,1470,1405.29,140,60,125.3309,,,,,,,,
4.7,1472,1396.891,140,60,125.5782,,,,,,,,
4.7,1474,1388.429,140,60,125.8259,,,,,,,,
4.7,1476,1379.904,140,60,126.074,,,,,,,,
4.7,1478,1371.315,140,60,126.3226,,,,,,,,
4.7,1480,1362.659,140,60,126.5716,,,,,,,,
4.7,1482,1353.936,140,60,126.821,,,,,,,,
4.7,1484,1345.145,140,60,127.0709,,,,,,,,
4.7,1486,1336.284,140,60,127.3213,,,,,,,,
4.7,1488,1327.352,140,60,127.5721,,,,,,,,
4.7,1490,1318.347,140,60,127.8233,,,,,,,,
4.7,1492,1309.268,140,60,128.075,,,,,,,,
4.7,1494,1300.114,140,60,128.3272,,,,,,,,
4.7,1496,1290.882,140,60,128.5798,,,,,,,,
4.7,1498,1281.571,140,60,128.8329,,,,,,,,
4.7,1500,1272.179,140,60,129.0864,,,,,,,,
4.7,1502,1262.705,140,60,129.3404,,,,,,,,
4.7,1504,1253.146,140,60,129.5949,,,,,,,,
4.7,1506,1243.501,140,60,129.8499,,,,,,,,
4.7,1508,1233.768,140,60,130.1053,,,,,,,,
4.7,1510,1223.944,140,60,130.3612,,,,,,,,
4.7,1512,1214.028,140,60,130.6176,,,,,,,,
4.7,1514,1204.017,140,60,130.8745,,,,,,,,
4.7,1516,1193.908,140,60,131.1318,,,,,,,,
4.7,1518,1183.699,140,60,131.3897,,,,,,,,
4.7,1520,1173.388,140,60,131.6481,,,,,,,,
4.7,1522,1162.972,140,60,131.9069,,,,,,,,
4.7,1524,1152.448,140,60,132.1663,,,,,,,,
4.7,1526,1141.813,140,60,132.4262,,,,,,,,
4.7,1528,1131.063,140,60,132.6866,,,,,,,,
4.7,1530,1120.196,140,60,132.9475,,,,,,,,
4.7,1532,1109.209,140,60,133.2089,,,,,,,,
4.7,1534,1098.096,140,60,133.4709,,,,,,,,
4.7,1536,1086.856,140,60,133.7334,,,,,,,,
4.7,1538,1075.483,140,60,133.9965,,,,,,,,
4.7,1540,1063.974,140,60,134.2601,,,,,,,,
4.7,1542,1052.323,140,60,134.5243,,,,,,,,
4.7,1544,1040.527,140,60,134.789,,,,,,,,
4.7,1546,1028.58,140,60,135.0544,,,,,,,,
4.7,1548,1016.476,140,60,135.3203,,,,,,,,
4.7,1550,1004.211,140,60,135.5867,,,,,,,,
4.7,1552,991.778,140,60,135.8538,,,,,,,,
4.7,1554,979.171,140,60,136.1215,,,,,,,,
4.7,1556,966.383,140,60,136.3899,,,,,,,,
4.7,1558,953.406,140,60,136.6588,,,,,,,,
4.7,1560,940.234,140,60,136.9284,,,,,,,,
4.7,1562,926.857,140,60,137.1987,,,,,,,,
4.7,1564,913.267,140,60,137.4696,,,,,,,,
4.7,1566,899.453,140,60,137.7412,,,,,,,,
4.7,1568,885.406,140,60,138.0135,,,,,,,,
4.7,1570,871.114,140,60,138.2865,,,,,,,,
4.7,1572,856.565,140,60,138.5603,,,,,,,,
4.7,1574,841.746,140,60,138.8348,,,,,,,,
4.7,1576,826.641,140,60,139.1101,,,,,,,,
4.7,1578,811.236,140,60,139.3862,,,,,,,,
4.7,1580,795.512,140,60,139.6632,,,,,,,,
4.7,1582,779.451,140,60,139.941,,,,,,,,
4.7,1584,763.031,140,60,140.2197,,,,,,,,
4.7,1586,746.228,140,60,140.4993,,,,,,,,
4.7,1588,729.016,140,60,140.7799,,,,,,,,
4.7,1590,711.365,140,60,141.0615,,,,,,,,
4.7,1592,693.242,140,60,141.3442,,,,,,,,
4.7,1594,674.608,140,60,141.628,,,,,,,,
4.7,1596,655.42,140,60,141.9129,,,,,,,,
4.7,1598,635.629,140,60,142.1992,,,,,,,,
4.7,1600,615.175,140,60,142.4868,,,,,,,,
4.7,1602,593.99,140,60,142.7759,,,,,,,,
4.7,1604,571.993,140,60,143.0665,,,,,,,,
4.7,1606,549.086,140,60,143.3589,,,,,,,,
4.7,1608,525.151,140,60,143.6532,,,,,,,,
4.7,1610,500.04,140,60,143.9496,,,,,,,,
4.7,1612,473.565,140,60,144.2485,,,,,,,,
4.7,1614,445.484,140,60,144.5501,,,,,,,,
4.7,1616,415.471,140,60,144.855,,,,,,,,
4.7,1618,383.072,140,60,145.1638,,,,,,,,
4.7,1620,347.62,140,60,145.4777,,,,,,,,
4.7,1622,308.065,140,60,145.798,,,,,,,,
4.7,1624,262.556,140,60,146.1277,,,,,,,,
4.7,1626,207.21,140,60,146.4725,,,,,,,,
4.7,1628,130.015,140,60,146.8505,,,,,,,,
5.2,792,2502.61,100,48,70.1256,,,,,,,,
5.2,794,2500.074,100,48,70.2647,,,,,,,,
5.2,796,2497.529,100,48,70.4041,,,,,,,,
5.2,798,2494.975,100,48,70.5439,,,,,,,,
5.2,800,2492.411,100,48,70.684,,,,,,,,
5.2,802,2489.839,100,48,70.8246,,,,,,,,
5.2,804,2487.258,105,50,70.9466,,,,,,,,
5.2,806,2484.667,105,50,71.0879,,,,,,,,
5.2,808,2482.067,105,50,71.2296,,,,,,,,
5.2,810,2479.459,105,50,71.3716,,,,,,,,
5.2,812,2476.84,105,50,71.5141,,,,,,,,
5.2,814,2474.213,105,50,71.6569,,,,,,,,
5.2,816,2471.577,105,50,71.8001,,,,,,,,
5.2,818,2468.931,105,50,71.9436,,,,,,,,
5.2,820,2466.275,105,50,72.0876,,,,,,,,
5.2,822,2463.611,105,50,72.2319,,,,,,,,
5.2,824,2460.937,110,50,72.2623,,,,,,,,
5.2,826,2458.254,110,50,72.4073,,,,,,,,
5.2,828,2455.561,110,52,72.6496,,,,,,,,
5.2,830,2452.858,115,52,72.6852,,,,,,,,
5.2,832,2450.147,115,52,72.8313,,,,,,,,
5.2,834,2447.425,115,52,72.9778,,,,,,,,
5.2,836,2444.694,115,52,73.1247,,,,,,,,
5.2,838,2441.954,115,52,73.272,,,,,,,,
5.2,840,2439.204,115,52,73.4197,,,,,,,,
5.2,842,2436.444,115,52,73.5677,,,,,,,,
5.2,844,2433.674,115,52,73.7162,,,,,,,,
5.2,846,2430.895,115,52,73.865,,,,,,,,
5.2,848,2428.106,115,52,74.0142,,,,,,,,
5.2,850,2425.307,120,52,74.0526,,,,,,,,
5.2,852,2422.498,120,52,74.2025,,,,,,,,
5.2,854,2419.68,120,52,74.3528,,,,,,,,
5.2,856,2416.851,120,52,74.5034,,,,,,,,
5.2,858,2414.013,130,56,74.6385,,,,,,,,
5.2,860,2411.165,130,56,74.7899,,,,,,,,
5.2,862,2408.306,130,56,74.9417,,,,,,,,
5.2,864,2405.438,130,56,75.0939,,,,,,,,
5.2,866,2402.559,130,56,75.2465,,,,,,,,
5.2,868,2399.671,125,56,75.5034,,,,,,,,
5.2,870,2396.772,125,54,75.5605,,,,,,,,
5.2,872,2393.863,125,54,75.7143,,,,,,,,
5.2,874,2390.943,130,54,75.7604,,,,,,,,
5.2,876,2388.014,130,54,75.9148,,,,,,,,
5.2,878,2385.074,130,54,76.0696,,,,,,,,
5.2,880,2382.124,130,54,76.2249,,,,,,,,
5.2,882,2379.163,130,54,76.3805,,,,,,,,
5.2,884,2376.192,130,54,76.5365,,,,,,,,
5.2,886,2373.211,130,54,76.6928,,,,,,,,
5.2,888,2370.219,130,54,76.8496,,,,,,,,
5.2,890,2367.217,130,54,77.0068,,,,,,,,
5.2,892,2364.204,130,58,77.359,,,,,,,,
5.2,894,2361.18,140,58,77.3147,,,,,,,,
5.2,896,2358.146,140,58,77.4731,,,,,,,,
5.2,898,2355.101,140,58,77.6318,,,,,,,,
5.2,900,2352.045,140,58,77.7909,,,,,,,,
5.2,902,2348.978,140,58,77.9503,,,,,,,,
5.2,904,2345.901,140,58,78.1102,,,,,,,,
5.2,906,2342.813,140,58,78.2705,,,,,,,,
5.2,908,2339.713,140,58,78.4311,,,,,,,,
5.2,910,2336.603,140,58,78.5921,,,,,,,,
5.2,912,2333.482,140,58,78.7536,,,,,,,,
5.2,914,2330.35,140,58,78.9154,,,,,,,,
5.2,916,2327.207,140,58,79.0776,,,,,,,,
5.2,918,2324.052,140,58,79.2402,,,,,,,,
5.2,920,2320.887,140,58,79.4032,,,,,,,,
5.2,922,2317.71,140,58,79.5665,,,,,,,,
5.2,924,2314.522,140,58,79.7303,,,,,,,,
5.2,926,2311.322,140,58,79.8944,,,,,,,,
5.2,928,2308.112,140,58,80.059,,,,,,,,
5.2,930,2304.889,140,58,80.2239,,,,,,,,
5.2,932,2301.656,140,58,80.3892,,,,,,,,
5.2,934,2298.41,140,60,80.6501,,,,,,,,
5.2,936,2295.154,140,60,80.8162,,,,,,,,
5.2,938,2291.885,140,60,80.9827,,,,,,,,
5.2,940,2288.605,140,60,81.1496,,,,,,,,
5.2,942,2285.314,140,60,81.3169,,,,,,,,
5.2,944,2282.01,140,60,81.4846,,,,,,,,
5.2,946,2278.695,140,60,81.6527,,,,,,,,
5.2,948,2275.368,140,60,81.8212,,,,,,,,
5.2,950,2272.029,140,60,81.99,,,,,,,,
5.2,952,2268.678,140,60,82.1592,,,,,,,,
5.2,954,2265.315,140,60,82.3289,,,,,,,,
5.2,956,2261.94,140,60,82.4989,,,,,,,,
5.2,958,2258.552,140,60,82.6693,,,,,,,,
5.2,960,2255.153,140,60,82.8401,,,,,,,,
5.2,962,2251.741,140,60,83.0113,,,,,,,,
5.2,964,2248.317,140,60,83.1829,,,,,,,,
5.2,966,2244.881,140,60,83.3549,,,,,,,,
5.2,968,2241.432,140,60,83.5272,,,,,,,,
5.2,970,2237.971,140,60,83.7,,,,,,,,
5.2,972,2234.497,140,60,83.8731,,,,,,,,
5.2,974,2231.011,140,60,84.0467,,,,,,,,
5.2,976,2227.512,140,60,84.2206,,,,,,,,
5.2,978,2224.001,140,60,84.3949,,,,,,,,
5.2,980,2220.476,140,60,84.5696,,,,,,,,
5.2,982,2216.939,140,60,84.7447,,,,,,,,
5.2,984,2213.389,140,60,84.9202,,,,,,,,
5.2,986,2209.826,140,60,85.0961,,,,,,,,
5.2,988,2206.25,140,60,85.2724,,,,,,,,
5.2,990,2202.661,140,60,85.4491,,,,,,,,
5.2,992,2199.059,140,60,85.6261,,,,,,,,
5.2,994,2195.443,140,60,85.8036,,,,,,,,
5.2,996,2191.814,140,60,85.9814,,,,,,,,
5.2,998,2188.172,140,60,86.1597,,,,,,,,
5.2,1000,2184.517,140,60,86.3383,,,,,,,,
5.2,1002,2180.848,140,60,86.5173,,,,,,,,
5.2,1004,2177.166,140,60,86.6968,,,,,,,,
5.2,1006,2173.47,140,60,86.8766,,,,,,,,
5.2,1008,2169.76,140,60,87.0568,,,,,,,,
5.2,1010,2166.037,140,60,87.2374,,,,,,,,
5.2,1012,2162.299,140,60,87.4184,,,,,,,,
5.2,1014,2158.548,140,60,87.5998,,,,,,,,
5.2,1016,2154.783,140,60,87.7815,,,,,,,,
5.2,1018,2151.004,140,60,87.9637,,,,,,,,
5.2,1020,2147.211,140,60,88.1463,,,,,,,,
5.2,1022,2143.404,140,60,88.3293,,,,,,,,
5.2,1024,2139.582,140,60,88.5126,,,,,,,,
5.2,1026,2135.746,140,60,88.6964,,,,,,,,
5.2,1028,2131.896,140,60,88.8805,,,,,,,,
5.2,1030,2128.031,140,60,89.0651,,,,,,,,
5.2,1032,2124.151,140,60,89.25,,,,,,,,
5.2,1034,2120.257,140,60,89.4353,,,,,,,,
5.2,1036,2116.348,140,60,89.6211,,,,,,,,
5.2,1038,2112.425,140,60,89.8072,,,,,,,,
5.2,1040,2108.486,140,60,89.9937,,,,,,,,
5.2,1042,2104.533,140,60,90.1806,,,,,,,,
5.2,1044,2100.564,140,60,90.3679,,,,,,,,
5.2,1046,2096.581,140,60,90.5557,,,,,,,,
5.2,1048,2092.582,140,60,90.7438,,,,,,,,
5.2,1050,2088.568,140,60,90.9323,,,,,,,,
5.2,1052,2084.538,140,60,91.1212,,,,,,,,
5.2,1054,2080.493,140,60,91.3105,,,,,,,,
5.2,1056,2076.432,140,60,91.5001,,,,,,,,
5.2,1058,2072.356,140,60,91.6902,,,,,,,,
5.2,1060,2068.264,140,60,91.8807,,,,,,,,
5.2,1062,2064.156,140,60,92.0716,,,,,,,,
5.2,1064,2060.032,140,60,92.2629,,,,,,,,
5.2,1066,2055.892,140,60,92.4546,,,,,,,,
5.2,1068,2051.736,140,60,92.6467,,,,,,,,
5.2,1070,2047.563,140,60,92.8391,,,,,,,,
5.2,1072,2043.374,140,60,93.032,,,,,,,,
5.2,1074,2039.169,140,60,93.2253,,,,,,,,
5.2,1076,2034.947,140,60,93.419,,,,,,,,
5.2,1078,2030.709,140,60,93.613,,,,,,,,
5.2,1080,2026.454,140,60,93.8075,,,,,,,,
5.2,1082,2022.182,140,60,94.0024,,,,,,,,
5.2,1084,2017.893,140,60,94.1977,,,,,,,,
5.2,1086,2013.587,140,60,94.3933,,,,,,,,
5.2,1088,2009.263,140,60,94.5894,,,,,,,,
5.2,1090,2004.923,140,60,94.7859,,,,,,,,
5.2,1092,2000.565,140,60,94.9828,,,,,,,,
5.2,1094,1996.189,140,60,95.18,,,,,,,,
5.2,1096,1991.796,140,60,95.3777,,,,,,,,
5.2,1098,1987.385,140,60,95.5758,,,,,,,,
5.2,1100,1982.956,140,60,95.7743,,,,,,,,
5.2,1102,1978.509,140,60,95.9732,,,,,,,,
5.2,1104,1974.044,140,60,96.1725,,,,,,,,
5.2,1106,1969.561,140,60,96.3721,,,,,,,,
5.2,1108,1965.059,140,60,96.5722,,,,,,,,
5.2,1110,1960.539,140,60,96.7727,,,,,,,,
5.2,1112,1956.001,140,60,96.9736,,,,,,,,
5.2,1114,1951.443,140,60,97.1749,,,,,,,,
5.2,1116,1946.867,140,60,97.3766,,,,,,,,
5.2,1118,1942.272,140,60,97.5787,,,,,,,,
5.2,1120,1937.657,140,60,97.7813,,,,,,,,
5.2,1122,1933.023,140,60,97.9842,,,,,,,,
5.2,1124,1928.37,140,60,98.1875,,,,,,,,
5.2,1126,1923.697,140,60,98.3912,,,,,,,,
5.2,1128,1919.005,140,60,98.5954,,,,,,,,
5.2,1130,1914.292,140,60,98.7999,,,,,,,,
5.2,1132,1909.56,140,60,99.0048,,,,,,,,
5.2,1134,1904.807,140,60,99.2102,,,,,,,,
5.2,1136,1900.034,140,60,99.4159,,,,,,,,
5.2,1138,1895.241,140,60,99.6221,,,,,,,,
5.2,1140,1890.427,140,60,99.8287,,,,,,,,
5.2,1142,1885.592,140,60,100.0356,,,,,,,,
5.2,1144,1880.737,140,60,100.243,,,,,,,,
5.2,1146,1875.86,140,60,100.4508,,,,,,,,
5.2,1148,1870.962,140,60,100.659,,,,,,,,
5.2,1150,1866.043,140,60,100.8676,,,,,,,,
5.2,1152,1861.101,140,60,101.0767,,,,,,,,
5.2,1154,1856.139,140,60,101.2861,,,,,,,,
5.2,1156,1851.154,140,60,101.4959,,,,,,,,
5.2,1158,1846.147,140,60,101.7062,,,,,,,,
5.2,1160,1841.118,140,60,101.9168,,,,,,,,
5.2,1162,1836.066,140,60,102.1279,,,,,,,,
5.2,1164,1830.992,140,60,102.3394,,,,,,,,
5.2,1166,1825.895,140,60,102.5513,,,,,,,,
5.2,1168,1820.774,140,60,102.7636,,,,,,,,
5.2,1170,1815.631,140,60,102.9763,,,,,,,,
5.2,1172,1810.464,140,60,103.1894,,,,,,,,
5.2,1174,1805.273,140,60,103.4029,,,,,,,,
5.2,1176,1800.059,140,60,103.6169,,,,,,,,
5.2,1178,1794.82,140,60,103.8313,,,,,,,,
5.2,1180,1789.557,140,60,104.046,,,,,,,,
5.2,1182,1784.27,140,60,104.2612,,,,,,,,
5.2,1184,1778.958,140,60,104.4768,,,,,,,,
5.2,1186,1773.621,140,60,104.6929,,,,,,,,
5.2,1188,1768.259,140,60,104.9093,,,,,,,,
5.2,1190,1762.871,140,60,105.1262,,,,,,,,
5.2,1192,1757.458,140,60,105.3434,,,,,,,,
5.2,1194,1752.019,140,60,105.5611,,,,,,,,
5.2,1196,1746.554,140,60,105.7792,,,,,,,,
5.2,1198,1741.063,140,60,105.9978,,,,,,,,
5.2,1200,1735.545,140,60,106.2167,,,,,,,,
5.2,1202,1730.0,140,60,106.4361,,,,,,,,
5.2,1204,1724.428,140,60,106.6558,,,,,,,,
5.2,1206,1718.828,140,60,106.876,,,,,,,,
5.2,1208,1713.201,140,60,107.0967,,,,,,,,
5.2,1210,1707.546,140,60,107.3177,,,,,,,,
5.2,1212,1701.863,140,60,107.5392,,,,,,,,
5.2,1214,1696.152,140,60,107.761,,,,,,,,
5.2,1216,1690.411,140,60,107.9834,,,,,,,,
5.2,1218,1684.642,140,60,108.2061,,,,,,,,
5.2,1220,1678.843,140,60,108.4292,,,,,,,,
5.2,1222,1673.015,140,60,108.6528,,,,,,,,
5.2,1224,1667.156,140,60,108.8768,,,,,,,,
5.2,1226,1661.268,140,60,109.1012,,,,,,,,
5.2,1228,1655.349,140,60,109.3261,,,,,,,,
5.2,1230,1649.398,140,60,109.5514,,,,,,,,
5.2,1232,1643.417,140,60,109.7771,,,,,,,,
5.2,1234,1637.404,140,60,110.0032,,,,,,,,
5.2,1236,1631.359,140,60,110.2298,,,,,,,,
5.2,1238,1625.281,140,60,110.4568,,,,,,,,
5.2,1240,1619.171,140,60,110.6842,,,,,,,,
5.2,1242,1613.028,140,60,110.912,,,,,,,,
5.2,1244,1606.851,140,60,111.1403,,,,,,,,
5.2,1246,1600.641,140,60,111.369,,,,,,,,
5.2,1248,1594.396,140,60,111.5982,,,,,,,,
5.2,1250,1588.117,140,60,111.8278,,,,,,,,
5.2,1252,1581.802,140,60,112.0578,,,,,,,,
5.2,1254,1575.453,140,60,112.2882,,,,,,,,
5.2,1256,1569.067,140,60,112.5191,,,,,,,,
5.2,1258,1562.645,140,60,112.7504,,,,,,,,
5.2,1260,1556.186,140,60,112.9822,,,,,,,,
5.2,1262,1549.69,140,60,113.2144,,,,,,,,
5.2,1264,1543.156,140,60,113.447,,,,,,,,
5.2,1266,1536.584,140,60,113.6801,,,,,,,,
5.2,1268,1529.973,140,60,113.9136,,,,,,,,
5.2,1270,1523.324,140,60,114.1476,,,,,,,,
5.2,1272,1516.634,140,60,114.382,,,,,,,,
5.2,1274,1509.904,140,60,114.6168,,,,,,,,
5.2,1276,1503.134,140,60,114.8521,,,,,,,,
5.2,1278,1496.322,140,60,115.0878,,,,,,,,
5.2,1280,1489.468,140,60,115.324,,,,,,,,
5.2,1282,1482.572,140,60,115.5606,,,,,,,,
5.2,1284,1475.632,140,60,115.7977,,,,,,,,
5.2,1286,1468.649,140,60,116.0352,,,,,,,,
5.2,1288,1461.622,140,60,116.2732,,,,,,,,
5.2,1290,1454.55,140,60,116.5116,,,,,,,,
5.2,1292,1447.432,140,60,116.7505,,,,,,,,
5.2,1294,1440.268,140,60,116.9899,,,,,,,,
5.2,1296,1433.056,140,60,117.2296,,,,,,,,
5.2,1298,1425.798,140,60,117.4699,,,,,,,,
5.2,1300,1418.49,140,60,117.7106,,,,,,,,
5.2,1302,1411.134,140,60,117.9518,,,,,,,,
5.2,1304,1403.727,140,60,118.1934,,,,,,,,
5.2,1306,1396.27,140,60,118.4355,,,,,,,,
5.2,1308,1388.762,140,60,118.678,,,,,,,,
5.2,1310,1381.2,140,60,118.921,,,,,,,,
